Id,Time[ns],0:SPI: MISO data,0:SPI: MOSI data
8406,119458310.00,0B,00
8407,119687110.00,42,00
8408,119688710.00,07,00
8409,119690310.00,80,00
8410,119691910.00,06,00
8411,119693510.00,80,00
8412,119695110.00,0B,00
8413,119696710.00,80,00
8414,119698310.00,04,00
8415,119699910.00,00,00
8416,119701510.00,06,00
8417,119703110.00,68,00
8418,119704710.00,E2,00
8419,119706310.00,C2,00
8420,119707910.00,00,00
8421,119709510.00,00,00
8422,119711110.00,06,00
8423,119712710.00,80,00
8424,119714310.00,0B,00
8425,119943120.00,C6,00
8426,119944720.00,0F,00
8427,119946320.00,80,00
8428,119947920.00,0F,00
8429,119949520.00,80,00
8430,119951120.00,1F,00
8431,119952720.00,80,00
8432,119954320.00,0C,00
8433,119955920.00,00,00
8434,119957520.00,0E,00
8435,119959120.00,F9,00
8436,119960720.00,E7,00
8437,119962320.00,C6,00
8438,119963920.00,00,00
8439,119965520.00,00,00
8440,119967120.00,0F,00
8441,119968720.00,80,00
8442,119970320.00,1F,00
8443,120199170.00,42,00
8444,120200770.00,07,00
8445,120202370.00,80,00
8446,120203970.00,06,00
8447,120205570.00,80,00
8448,120207170.00,0B,00
8449,120208770.00,80,00
8450,120210370.00,04,00
8451,120211970.00,00,00
8452,120213570.00,06,00
8453,120215170.00,E0,00
8454,120216770.00,F2,00
8455,120218370.00,42,00
8456,120219970.00,00,00
8457,120221570.00,00,00
8458,120223170.00,06,00
8459,120224770.00,80,00
8460,120226370.00,0B,00
8461,120455120.00,42,00
8462,120456720.00,07,00
8463,120458320.00,80,00
8464,120459920.00,06,00
8465,120461520.00,80,00
8466,120463120.00,0B,00
8467,120464720.00,80,00
8468,120466320.00,04,00
8469,120467920.00,00,00
8470,120469520.00,06,00
8471,120471120.00,68,00
8472,120472720.00,E2,00
8473,120474320.00,C2,00
8474,120475920.00,00,00
8475,120477520.00,00,00
8476,120479120.00,06,00
8477,120480720.00,80,00
8478,120482320.00,0B,00
8479,120711120.00,42,00
8480,120712720.00,07,00
8481,120714320.00,80,00
8482,120715920.00,06,00
8483,120717520.00,80,00
8484,120719120.00,0B,00
8485,120720720.00,80,00
8486,120722320.00,04,00
8487,120723920.00,00,00
8488,120725520.00,06,00
8489,120727120.00,68,00
8490,120728720.00,E2,00
8491,120730320.00,C2,00
8492,120731920.00,00,00
8493,120733520.00,00,00
8494,120735120.00,06,00
8495,120736720.00,80,00
8496,120738320.00,0B,00
8497,120967120.00,42,00
8498,120968720.00,07,00
8499,120970320.00,80,00
8500,120971920.00,06,00
8501,120973520.00,80,00
8502,120975120.00,0B,00
8503,120976720.00,80,00
8504,120978320.00,04,00
8505,120979920.00,00,00
8506,120981520.00,06,00
8507,120983120.00,68,00
8508,120984720.00,E2,00
8509,120986320.00,C2,00
8510,120987920.00,00,00
8511,120989520.00,00,00
8512,120991120.00,06,00
8513,120992720.00,80,00
8514,120994320.00,0B,00
8515,121223170.00,42,00
8516,121224770.00,07,00
8517,121226370.00,80,00
8518,121227970.00,06,00
8519,121229570.00,80,00
8520,121231170.00,0B,00
8521,121232770.00,80,00
8522,121234370.00,03,00
8523,121235970.00,80,00
8524,121237570.00,06,00
8525,121239170.00,7E,00
8526,121240770.00,FA,00
8527,121242370.00,42,00
8528,121243970.00,00,00
8529,121245570.00,00,00
8530,121247170.00,06,00
8531,121248770.00,80,00
8532,121250370.00,0B,00
8533,121479120.00,42,00
8534,121480720.00,07,00
8535,121482320.00,80,00
8536,121483920.00,06,00
8537,121485520.00,80,00
8538,121487120.00,0B,00
8539,121488720.00,80,00
8540,121490320.00,04,00
8541,121491920.00,00,00
8542,121493520.00,06,00
8543,121495120.00,68,00
8544,121496720.00,E2,00
8545,121498320.00,C2,00
8546,121499920.00,00,00
8547,121501520.00,00,00
8548,121503120.00,06,00
8549,121504730.00,00,00
8550,121506320.00,1F,00
8551,121735130.00,C6,00
8552,121736730.00,0F,00
8553,121738330.00,80,00
8554,121739930.00,0F,00
8555,121741530.00,80,00
8556,121743130.00,1F,00
8557,121744730.00,80,00
8558,121746330.00,0C,00
8559,121747930.00,00,00
8560,121749530.00,0F,00
8561,121751130.00,E1,00
8562,121752730.00,F6,00
8563,121754330.00,C6,00
8564,121755930.00,00,00
8565,121757530.00,00,00
8566,121759130.00,0F,00
8567,121760730.00,80,00
8568,121762330.00,1F,00
8569,121991130.00,42,00
8570,121992730.00,07,00
8571,121994330.00,80,00
8572,121995930.00,06,00
8573,121997530.00,80,00
8574,121999130.00,0B,00
8575,122000730.00,80,00
8576,122002330.00,04,00
8577,122003930.00,00,00
8578,122005530.00,06,00
8579,122007130.00,E0,00
8580,122008730.00,F2,00
8581,122010330.00,42,00
8582,122011930.00,00,00
8583,122013530.00,00,00
8584,122015130.00,06,00
8585,122016730.00,80,00
8586,122018330.00,0B,00
8587,122247180.00,42,00
8588,122248780.00,07,00
8589,122250380.00,80,00
8590,122251980.00,06,00
8591,122253580.00,80,00
8592,122255180.00,0B,00
8593,122256780.00,80,00
8594,122258380.00,04,00
8595,122259980.00,00,00
8596,122261580.00,06,00
8597,122263180.00,E0,00
8598,122264780.00,F2,00
8599,122266380.00,42,00
8600,122267980.00,00,00
8601,122269580.00,00,00
8602,122271180.00,06,00
8603,122272780.00,80,00
8604,122274380.00,0B,00
8605,122503130.00,42,00
8606,122504730.00,07,00
8607,122506330.00,80,00
8608,122507930.00,06,00
8609,122509530.00,80,00
8610,122511130.00,0B,00
8611,122512730.00,80,00
8612,122514330.00,04,00
8613,122515930.00,00,00
8614,122517530.00,06,00
8615,122519130.00,68,00
8616,122520730.00,E2,00
8617,122522330.00,C2,00
8618,122523930.00,00,00
8619,122525530.00,00,00
8620,122527130.00,06,00
8621,122528730.00,80,00
8622,122530330.00,0B,00
8623,122759130.00,42,00
8624,122760730.00,07,00
8625,122762330.00,80,00
8626,122763930.00,06,00
8627,122765530.00,80,00
8628,122767130.00,0B,00
8629,122768730.00,80,00
8630,122770330.00,04,00
8631,122771930.00,00,00
8632,122773530.00,06,00
8633,122775130.00,E0,00
8634,122776730.00,F2,00
8635,122778330.00,42,00
8636,122779930.00,00,00
8637,122781530.00,00,00
8638,122783130.00,06,00
8639,122784730.00,80,00
8640,122786330.00,0B,00
8641,123015130.00,42,00
8642,123016730.00,07,00
8643,123018330.00,80,00
8644,123019930.00,06,00
8645,123021530.00,80,00
8646,123023130.00,0B,00
8647,123024730.00,80,00
8648,123026330.00,03,00
8649,123027930.00,80,00
8650,123029530.00,06,00
8651,123031130.00,F6,00
8652,123032730.00,EA,00
8653,123034330.00,C2,00
8654,123035930.00,00,00
8655,123037530.00,00,00
8656,123039130.00,06,00
8657,123040730.00,80,00
8658,123042330.00,0B,00
8659,123271180.00,42,00
8660,123272780.00,07,00
8661,123274380.00,80,00
8662,123275980.00,06,00
8663,123277580.00,80,00
8664,123279180.00,0B,00
8665,123280780.00,80,00
8666,123282380.00,03,00
8667,123283980.00,80,00
8668,123285580.00,06,00
8669,123287180.00,F6,00
8670,123288780.00,EA,00
8671,123290380.00,C2,00
8672,123291980.00,00,00
8673,123293580.00,00,00
8674,123295180.00,06,00
8675,123296780.00,80,00
8676,123298380.00,0B,00
8677,123527140.00,C6,00
8678,123528740.00,0F,00
8679,123530340.00,80,00
8680,123531940.00,0F,00
8681,123533540.00,80,00
8682,123535140.00,1F,00
8683,123536740.00,80,00
8684,123538340.00,07,00
8685,123539940.00,80,00
8686,123541540.00,0F,00
8687,123543140.00,FF,00
8688,123544740.00,FF,00
8689,123546340.00,C6,00
8690,123547940.00,00,00
8691,123549540.00,00,00
8692,123551140.00,0F,00
8693,123552740.00,80,00
8694,123554340.00,1F,00
8695,123783140.00,42,00
8696,123784740.00,07,00
8697,123786340.00,80,00
8698,123787940.00,06,00
8699,123789540.00,80,00
8700,123791140.00,0B,00
8701,123792740.00,80,00
8702,123794340.00,03,00
8703,123795940.00,80,00
8704,123797540.00,06,00
8705,123799140.00,7E,00
8706,123800740.00,FA,00
8707,123802340.00,42,00
8708,123803940.00,00,00
8709,123805540.00,00,00
8710,123807140.00,06,00
8711,123808740.00,80,00
8712,123810340.00,0B,00
8713,124039140.00,42,00
8714,124040740.00,07,00
8715,124042340.00,80,00
8716,124043940.00,06,00
8717,124045540.00,80,00
8718,124047140.00,0B,00
8719,124048740.00,80,00
8720,124050340.00,04,00
8721,124051940.00,00,00
8722,124053540.00,06,00
8723,124055140.00,E0,00
8724,124056740.00,F2,00
8725,124058340.00,42,00
8726,124059940.00,00,00
8727,124061540.00,00,00
8728,124063140.00,06,00
8729,124064740.00,80,00
8730,124066340.00,0B,00
8731,124295190.00,42,00
8732,124296790.00,07,00
8733,124298390.00,80,00
8734,124299990.00,06,00
8735,124301590.00,80,00
8736,124303190.00,0B,00
8737,124304790.00,80,00
8738,124306390.00,04,00
8739,124307990.00,00,00
8740,124309590.00,06,00
8741,124311190.00,E0,00
8742,124312790.00,F2,00
8743,124314390.00,42,00
8744,124315990.00,00,00
8745,124317590.00,00,00
8746,124319190.00,06,00
8747,124320790.00,80,00
8748,124322390.00,0B,00
8749,124551140.00,42,00
8750,124552740.00,07,00
8751,124554340.00,80,00
8752,124555940.00,06,00
8753,124557540.00,80,00
8754,124559140.00,0B,00
8755,124560740.00,80,00
8756,124562340.00,04,00
8757,124563940.00,00,00
8758,124565540.00,06,00
8759,124567140.00,E0,00
8760,124568740.00,F2,00
8761,124570340.00,42,00
8762,124571940.00,00,00
8763,124573540.00,00,00
8764,124575140.00,06,00
8765,124576740.00,80,00
8766,124578340.00,0B,00
8767,124807140.00,42,00
8768,124808740.00,07,00
8769,124810340.00,80,00
8770,124811940.00,06,00
8771,124813540.00,80,00
8772,124815140.00,0B,00
8773,124816740.00,80,00
8774,124818340.00,04,00
8775,124819940.00,00,00
8776,124821540.00,06,00
8777,124823140.00,68,00
8778,124824740.00,E2,00
8779,124826340.00,C2,00
8780,124827940.00,00,00
8781,124829540.00,00,00
8782,124831140.00,06,00
8783,124832740.00,80,00
8784,124834340.00,0B,00
8785,125063140.00,42,00
8786,125064740.00,07,00
8787,125066340.00,80,00
8788,125067940.00,06,00
8789,125069540.00,80,00
8790,125071140.00,0B,00
8791,125072740.00,80,00
8792,125074340.00,04,00
8793,125075940.00,00,00
8794,125077540.00,06,00
8795,125079140.00,68,00
8796,125080740.00,E2,00
8797,125082340.00,C2,00
8798,125083940.00,00,00
8799,125085540.00,00,00
8800,125087140.00,06,00
8801,125088740.00,80,00
8802,125090340.00,0B,00
8803,125319200.00,C6,00
8804,125320800.00,0F,00
8805,125322400.00,80,00
8806,125324000.00,0F,00
8807,125325600.00,80,00
8808,125327200.00,1F,00
8809,125328800.00,80,00
8810,125330400.00,0C,00
8811,125332000.00,00,00
8812,125333600.00,0E,00
8813,125335200.00,F9,00
8814,125336800.00,E7,00
8815,125338400.00,C6,00
8816,125340000.00,00,00
8817,125341600.00,00,00
8818,125343200.00,0F,00
8819,125344800.00,80,00
8820,125346400.00,1F,00
8821,125575150.00,42,00
8822,125576750.00,07,00
8823,125578350.00,80,00
8824,125579950.00,06,00
8825,125581550.00,80,00
8826,125583150.00,0B,00
8827,125584750.00,80,00
8828,125586350.00,04,00
8829,125587950.00,00,00
8830,125589550.00,06,00
8831,125591150.00,68,00
8832,125592750.00,E2,00
8833,125594350.00,C2,00
8834,125595950.00,00,00
8835,125597550.00,00,00
8836,125599150.00,06,00
8837,125600750.00,80,00
8838,125602350.00,0B,00
8839,125831150.00,42,00
8840,125832750.00,07,00
8841,125834350.00,80,00
8842,125835950.00,06,00
8843,125837550.00,80,00
8844,125839150.00,0B,00
8845,125840750.00,80,00
8846,125842350.00,04,00
8847,125843950.00,00,00
8848,125845550.00,06,00
8849,125847150.00,68,00
8850,125848750.00,E2,00
8851,125850350.00,C2,00
8852,125851950.00,00,00
8853,125853550.00,00,00
8854,125855150.00,06,00
8855,125856750.00,80,00
8856,125858350.00,0B,00
8857,126087150.00,42,00
8858,126088750.00,07,00
8859,126090350.00,80,00
8860,126091950.00,06,00
8861,126093550.00,80,00
8862,126095150.00,0B,00
8863,126096750.00,80,00
8864,126098350.00,04,00
8865,126099950.00,00,00
8866,126101550.00,06,00
8867,126103150.00,68,00
8868,126104750.00,E2,00
8869,126106350.00,C2,00
8870,126107950.00,00,00
8871,126109550.00,00,00
8872,126111150.00,06,00
8873,126112750.00,80,00
8874,126114350.00,0B,00
8875,126343200.00,42,00
8876,126344800.00,07,00
8877,126346400.00,80,00
8878,126348000.00,06,00
8879,126349600.00,80,00
8880,126351200.00,0B,00
8881,126352800.00,80,00
8882,126354400.00,04,00
8883,126356000.00,00,00
8884,126357600.00,06,00
8885,126359200.00,E0,00
8886,126360800.00,F2,00
8887,126362400.00,42,00
8888,126364000.00,00,00
8889,126365600.00,00,00
8890,126367200.00,06,00
8891,126368800.00,80,00
8892,126370400.00,0B,00
8893,126599150.00,42,00
8894,126600750.00,07,00
8895,126602350.00,80,00
8896,126603950.00,06,00
8897,126605550.00,80,00
8898,126607150.00,0B,00
8899,126608750.00,80,00
8900,126610350.00,04,00
8901,126611950.00,00,00
8902,126613550.00,06,00
8903,126615150.00,E0,00
8904,126616750.00,F2,00
8905,126618350.00,42,00
8906,126619950.00,00,00
8907,126621550.00,00,00
8908,126623150.00,06,00
8909,126624750.00,80,00
8910,126626350.00,0B,00
8911,126855150.00,42,00
8912,126856750.00,07,00
8913,126858350.00,80,00
8914,126859960.00,06,00
8915,126861550.00,80,00
8916,126863150.00,0B,00
8917,126864750.00,80,00
8918,126866350.00,04,00
8919,126867950.00,00,00
8920,126869560.00,0D,00
8921,126871150.00,E0,00
8922,126872750.00,F6,00
8923,126874350.00,42,00
8924,126875950.00,00,00
8925,126877550.00,00,00
8926,126879160.00,06,00
8927,126880750.00,80,00
8928,126882350.00,0B,00
8929,127111160.00,C6,00
8930,127112760.00,0F,00
8931,127114360.00,80,00
8932,127115960.00,0F,00
8933,127117560.00,80,00
8934,127119160.00,0F,00
8935,127120760.00,80,00
8936,127122360.00,0C,00
8937,127123960.00,00,00
8938,127125560.00,0E,00
8939,127127160.00,F9,00
8940,127128760.00,E3,00
8941,127130360.00,C6,00
8942,127131960.00,00,00
8943,127133560.00,00,00
8944,127135160.00,0F,00
8945,127136760.00,80,00
8946,127138360.00,1F,00
8947,127367210.00,42,00
8948,127368810.00,07,00
8949,127370410.00,80,00
8950,127372010.00,06,00
8951,127373610.00,80,00
8952,127375210.00,0B,00
8953,127376810.00,00,00
8954,127378410.00,04,00
8955,127380010.00,00,00
8956,127381610.00,06,00
8957,127383210.00,3D,00
8958,127384810.00,CA,00
8959,127386410.00,42,00
8960,127388010.00,00,00
8961,127389610.00,00,00
8962,127391210.00,06,00
8963,127392810.00,80,00
8964,127394410.00,0B,00
8965,127623160.00,42,00
8966,127624760.00,07,00
8967,127626360.00,80,00
8968,127627960.00,06,00
8969,127629560.00,80,00
8970,127631160.00,0B,00
8971,127632760.00,80,00
8972,127634360.00,04,00
8973,127635960.00,00,00
8974,127637560.00,06,00
8975,127639160.00,68,00
8976,127640760.00,E2,00
8977,127642360.00,C2,00
8978,127643960.00,00,00
8979,127645560.00,00,00
8980,127647160.00,06,00
8981,127648760.00,80,00
8982,127650360.00,0B,00
8983,127879160.00,42,00
8984,127880760.00,07,00
8985,127882360.00,80,00
8986,127883960.00,06,00
8987,127885560.00,80,00
8988,127887160.00,0B,00
8989,127888760.00,80,00
8990,127890360.00,04,00
8991,127891960.00,00,00
8992,127893560.00,06,00
8993,127895160.00,68,00
8994,127896760.00,E2,00
8995,127898360.00,C2,00
8996,127899960.00,00,00
8997,127901560.00,00,00
8998,127903160.00,06,00
8999,127904760.00,80,00
9000,127906360.00,0B,00
9001,128135160.00,42,00
9002,128136760.00,07,00
9003,128138360.00,80,00
9004,128139960.00,06,00
9005,128141560.00,80,00
9006,128143160.00,0B,00
9007,128144760.00,80,00
9008,128146360.00,04,00
9009,128147960.00,00,00
9010,128149560.00,06,00
9011,128151160.00,E0,00
9012,128152760.00,F2,00
9013,128154360.00,42,00
9014,128155960.00,00,00
9015,128157560.00,00,00
9016,128159160.00,06,00
9017,128160760.00,80,00
9018,128162360.00,0B,00
9019,128391210.00,42,00
9020,128392810.00,07,00
9021,128394410.00,80,00
9022,128396010.00,06,00
9023,128397610.00,80,00
9024,128399210.00,0B,00
9025,128400810.00,00,00
9026,128402410.00,04,00
9027,128404010.00,00,00
9028,128405610.00,06,00
9029,128407210.00,B5,00
9030,128408810.00,DA,00
9031,128410410.00,C2,00
9032,128412010.00,00,00
9033,128413610.00,00,00
9034,128415210.00,06,00
9035,128416810.00,80,00
9036,128418410.00,0B,00
9037,128647160.00,42,00
9038,128648760.00,07,00
9039,128650370.00,80,00
9040,128651960.00,06,00
9041,128653560.00,80,00
9042,128655160.00,0B,00
9043,128656760.00,80,00
9044,128658370.00,0C,00
9045,128659960.00,00,00
9046,128661570.00,0E,00
9047,128663160.00,E0,00
9048,128664760.00,F0,00
9049,128666370.00,C6,00
9050,128667970.00,00,00
9051,128669570.00,00,00
9052,128671170.00,07,00
9053,128672770.00,00,00
9054,128674370.00,1B,00
9055,128903170.00,C6,00
9056,128904770.00,0F,00
9057,128906370.00,80,00
9058,128907970.00,0E,00
9059,128909570.00,80,00
9060,128911170.00,1F,00
9061,128912770.00,80,00
9062,128914370.00,0C,00
9063,128915970.00,00,00
9064,128917570.00,0F,00
9065,128919170.00,E1,00
9066,128920770.00,F2,00
9067,128922370.00,C6,00
9068,128923970.00,00,00
9069,128925570.00,00,00
9070,128927170.00,0F,00
9071,128928770.00,80,00
9072,128930370.00,1F,00
9073,129159170.00,42,00
9074,129160770.00,07,00
9075,129162370.00,80,00
9076,129163970.00,06,00
9077,129165570.00,80,00
9078,129167170.00,0B,00
9079,129168770.00,80,00
9080,129170370.00,04,00
9081,129171970.00,00,00
9082,129173570.00,06,00
9083,129175170.00,E0,00
9084,129176770.00,F2,00
9085,129178370.00,42,00
9086,129179970.00,00,00
9087,129181570.00,00,00
9088,129183170.00,06,00
9089,129184770.00,80,00
9090,129186370.00,0B,00
9091,129415170.00,42,00
9092,129416770.00,07,00
9093,129418370.00,80,00
9094,129419970.00,06,00
9095,129421570.00,80,00
9096,129423170.00,0B,00
9097,129424770.00,80,00
9098,129426370.00,04,00
9099,129427970.00,00,00
9100,129429570.00,06,00
9101,129431170.00,E0,00
9102,129432770.00,F2,00
9103,129434370.00,42,00
9104,129435970.00,00,00
9105,129437570.00,00,00
9106,129439170.00,06,00
9107,129440770.00,80,00
9108,129442370.00,0B,00
9109,129671170.00,42,00
9110,129672770.00,07,00
9111,129674370.00,80,00
9112,129675970.00,06,00
9113,129677570.00,80,00
9114,129679170.00,0B,00
9115,129680770.00,80,00
9116,129682370.00,04,00
9117,129683970.00,00,00
9118,129685570.00,06,00
9119,129687170.00,68,00
9120,129688770.00,E2,00
9121,129690370.00,C2,00
9122,129691970.00,00,00
9123,129693570.00,00,00
9124,129695170.00,06,00
9125,129696770.00,80,00
9126,129698370.00,0B,00
9127,129927170.00,42,00
9128,129928770.00,07,00
9129,129930370.00,80,00
9130,129931970.00,06,00
9131,129933570.00,80,00
9132,129935170.00,0B,00
9133,129936770.00,80,00
9134,129938370.00,04,00
9135,129939970.00,00,00
9136,129941570.00,06,00
9137,129943170.00,68,00
9138,129944770.00,E2,00
9139,129946370.00,C2,00
9140,129947970.00,00,00
9141,129949570.00,00,00
9142,129951170.00,06,00
9143,129952770.00,80,00
9144,129954370.00,0B,00
9145,130183170.00,42,00
9146,130184770.00,07,00
9147,130186370.00,80,00
9148,130187970.00,06,00
9149,130189570.00,80,00
9150,130191170.00,0B,00
9151,130192770.00,80,00
9152,130194370.00,04,00
9153,130195970.00,00,00
9154,130197570.00,06,00
9155,130199170.00,68,00
9156,130200770.00,E2,00
9157,130202370.00,C2,00
9158,130203970.00,00,00
9159,130205570.00,00,00
9160,130207170.00,06,00
9161,130208770.00,80,00
9162,130210370.00,0B,00
9163,130439170.00,42,00
9164,130440780.00,07,00
9165,130442380.00,80,00
9166,130443970.00,0C,00
9167,130445580.00,00,00
9168,130447170.00,17,00
9169,130448780.00,80,00
9170,130450370.00,04,00
9171,130451980.00,00,00
9172,130453580.00,0C,00
9173,130455180.00,D9,00
9174,130456780.00,E7,00
9175,130458380.00,86,00
9176,130459980.00,00,00
9177,130461570.00,00,00
9178,130463180.00,07,00
9179,130464770.00,80,00
9180,130466380.00,1F,00
9181,130695180.00,C6,00
9182,130696780.00,0F,00
9183,130698380.00,80,00
9184,130699980.00,0F,00
9185,130701580.00,80,00
9186,130703180.00,0F,00
9187,130704780.00,80,00
9188,130706380.00,0C,00
9189,130707980.00,00,00
9190,130709580.00,0E,00
9191,130711180.00,F8,00
9192,130712780.00,E2,00
9193,130714380.00,C2,00
9194,130715980.00,00,00
9195,130717580.00,00,00
9196,130719180.00,06,00
9197,130720780.00,80,00
9198,130722380.00,0F,00
9199,130951180.00,42,00
9200,130952780.00,07,00
9201,130954380.00,80,00
9202,130955980.00,06,00
9203,130957580.00,80,00
9204,130959180.00,0B,00
9205,130960780.00,80,00
9206,130962380.00,04,00
9207,130963980.00,00,00
9208,130965580.00,06,00
9209,130967180.00,68,00
9210,130968780.00,E2,00
9211,130970380.00,C2,00
9212,130971980.00,00,00
9213,130973580.00,00,00
9214,130975180.00,06,00
9215,130976780.00,80,00
9216,130978380.00,0B,00
9217,131207230.00,42,00
9218,131208830.00,07,00
9219,131210430.00,80,00
9220,131212030.00,06,00
9221,131213630.00,80,00
9222,131215230.00,0B,00
9223,131216830.00,80,00
9224,131218430.00,04,00
9225,131220030.00,00,00
9226,131221630.00,06,00
9227,131223230.00,E0,00
9228,131224830.00,F2,00
9229,131226430.00,42,00
